Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,1.269,10.0,-0.012,0.0,-0.138,0.0
0.2,1.269,9.999,-0.01197,0.0007256,-0.1377,-1.489e-05
0.4,1.27,9.996,-0.01196,0.00279,-0.1365,-8.098e-05
0.6,1.271,9.992,-0.01209,0.005988,-0.1348,-0.0003091
0.8,1.272,9.986,-0.01234,0.009905,-0.133,-0.0005293
1.0,1.274,9.979,-0.01261,0.01409,-0.1316,-0.0004523
1.2,1.275,9.971,-0.01286,0.01843,-0.1311,-0.0001972
1.4,1.276,9.962,-0.01317,0.02311,-0.1313,-4.711e-05
1.6,1.277,9.951,-0.01359,0.02844,-0.1319,-0.0002375
1.8,1.278,9.939,-0.01404,0.03456,-0.1328,-0.0006076
2.0,1.28,9.925,-0.01444,0.04141,-0.1336,-0.0008211
2.2,1.281,9.91,-0.01483,0.04901,-0.1341,-0.000894
2.4,1.284,9.894,-0.01533,0.05751,-0.1337,-0.0009284
2.6,1.286,9.877,-0.01594,0.06712,-0.1322,-0.0009964
2.8,1.289,9.858,-0.01654,0.07786,-0.1302,-0.001026
3.0,1.293,9.837,-0.01706,0.08946,-0.1279,-0.0009846
3.2,1.296,9.816,-0.01758,0.1017,-0.1258,-0.001126
3.4,1.299,9.793,-0.0182,0.1142,-0.1241,-0.001503
3.6,1.303,9.769,-0.01887,0.1268,-0.1231,-0.00191
3.8,1.306,9.744,-0.01951,0.1395,-0.123,-0.00208
4.0,1.309,9.718,-0.02012,0.152,-0.1236,-0.001979
4.2,1.312,9.691,-0.02077,0.1647,-0.1242,-0.001954
4.4,1.316,9.663,-0.02148,0.178,-0.1243,-0.002156
4.6,1.319,9.633,-0.02216,0.1924,-0.1237,-0.002478
4.8,1.324,9.601,-0.02273,0.2077,-0.1226,-0.002768
5.0,1.328,9.569,-0.02326,0.2237,-0.1209,-0.002986
5.2,1.333,9.535,-0.02384,0.24,-0.1186,-0.003264
5.4,1.339,9.5,-0.02447,0.2565,-0.116,-0.003513
5.6,1.344,9.464,-0.02505,0.2731,-0.1138,-0.003589
5.8,1.349,9.426,-0.02552,0.2897,-0.1122,-0.00358
6.0,1.354,9.388,-0.02596,0.3059,-0.1115,-0.003705
6.2,1.359,9.349,-0.02641,0.3218,-0.1113,-0.00414
6.4,1.364,9.309,-0.02684,0.3375,-0.1115,-0.004661
6.6,1.369,9.267,-0.02718,0.353,-0.1121,-0.004977
6.8,1.374,9.225,-0.02743,0.3685,-0.1125,-0.005092
7.0,1.379,9.182,-0.0277,0.384,-0.1121,-0.005178
7.2,1.386,9.137,-0.02798,0.3997,-0.1108,-0.005394
7.4,1.392,9.091,-0.02819,0.4159,-0.1088,-0.005651
7.6,1.399,9.044,-0.02826,0.4323,-0.1067,-0.00587
7.8,1.405,8.997,-0.02824,0.4486,-0.1047,-0.006168
8.0,1.412,8.948,-0.02825,0.4641,-0.1032,-0.006574
8.2,1.418,8.899,-0.02825,0.4787,-0.1023,-0.006977
8.4,1.425,8.849,-0.02817,0.4924,-0.1022,-0.007171
8.6,1.431,8.798,-0.02798,0.5054,-0.1029,-0.007183
8.8,1.437,8.746,-0.02774,0.5178,-0.1039,-0.007315
9.0,1.443,8.693,-0.0275,0.5294,-0.1047,-0.007688
9.2,1.45,8.64,-0.0272,0.5408,-0.1051,-0.008179
9.4,1.457,8.586,-0.02677,0.552,-0.1052,-0.008551
9.6,1.464,8.53,-0.02627,0.563,-0.1048,-0.00876
9.8,1.471,8.474,-0.02578,0.5736,-0.1039,-0.008966
10.0,1.479,8.417,-0.0253,0.5834,-0.1025,-0.009183
10.2,1.487,8.359,-0.02475,0.5927,-0.1013,-0.009357
10.4,1.494,8.301,-0.02408,0.6013,-0.1007,-0.009497
10.6,1.502,8.241,-0.02336,0.6089,-0.101,-0.009741
10.8,1.509,8.182,-0.02265,0.6152,-0.1021,-0.0102
11.0,1.516,8.121,-0.02194,0.6201,-0.1037,-0.01067
11.2,1.523,8.06,-0.02116,0.6239,-0.1058,-0.01093
11.4,1.53,7.999,-0.02031,0.6271,-0.1077,-0.011
11.6,1.538,7.936,-0.01947,0.6296,-0.1091,-0.01107
11.8,1.546,7.873,-0.01865,0.6317,-0.1097,-0.01133
12.0,1.554,7.809,-0.01779,0.6333,-0.1097,-0.01167
12.2,1.562,7.744,-0.01685,0.6344,-0.1095,-0.01195
12.4,1.57,7.678,-0.01588,0.6351,-0.1095,-0.01219
12.6,1.579,7.612,-0.01496,0.6347,-0.1098,-0.01244
12.8,1.587,7.545,-0.01409,0.633,-0.1106,-0.01269
13.0,1.595,7.478,-0.0132,0.6299,-0.112,-0.01281
13.2,1.603,7.411,-0.01225,0.6258,-0.1142,-0.01284
13.4,1.61,7.343,-0.01132,0.6207,-0.1169,-0.01299
13.6,1.618,7.274,-0.01043,0.6145,-0.1196,-0.01334
13.8,1.626,7.205,-0.009576,0.6074,-0.1222,-0.01376
14.0,1.634,7.136,-0.008692,0.5995,-0.1244,-0.01401
14.2,1.642,7.066,-0.007809,0.5912,-0.1261,-0.01406
14.4,1.65,6.995,-0.006997,0.5826,-0.1272,-0.0141
14.6,1.659,6.924,-0.006269,0.5734,-0.1277,-0.01421
14.8,1.668,6.852,-0.005554,0.5635,-0.1282,-0.01436
15.0,1.676,6.78,-0.004814,0.5528,-0.1294,-0.01449
15.2,1.685,6.707,-0.004103,0.5412,-0.1313,-0.01466
15.4,1.693,6.634,-0.003492,0.5285,-0.1339,-0.01493
15.6,1.701,6.561,-0.002973,0.5145,-0.1371,-0.01516
15.8,1.709,6.487,-0.002477,0.4994,-0.1405,-0.01522
16.0,1.716,6.413,-0.001993,0.4835,-0.1439,-0.01515
16.2,1.724,6.338,-0.001576,0.4673,-0.1469,-0.01514
16.4,1.733,6.263,-0.001252,0.4508,-0.1492,-0.01531
16.6,1.741,6.188,-0.0009781,0.4341,-0.1509,-0.01554
16.8,1.75,6.112,-0.0007076,0.417,-0.1524,-0.01569
17.0,1.759,6.035,-0.0004768,0.3998,-0.1538,-0.01571
17.2,1.767,5.958,-0.0003567,0.3822,-0.1552,-0.01571
17.4,1.776,5.88,-0.0003445,0.364,-0.1569,-0.01572
17.6,1.784,5.802,-0.0003738,0.3452,-0.159,-0.01568
17.8,1.792,5.724,-0.0004051,0.3255,-0.1619,-0.01563
18.0,1.8,5.646,-0.0004853,0.3053,-0.1653,-0.01566
18.2,1.808,5.567,-0.0006679,0.2846,-0.1689,-0.01581
18.4,1.816,5.488,-0.000928,0.2635,-0.1723,-0.01597
18.6,1.824,5.409,-0.001211,0.2421,-0.1752,-0.01594
18.8,1.832,5.329,-0.001515,0.2209,-0.1776,-0.01576
19.0,1.841,5.249,-0.00189,0.2001,-0.1792,-0.0156
19.2,1.849,5.168,-0.00235,0.1796,-0.1803,-0.01556
19.4,1.858,5.086,-0.002837,0.1593,-0.1811,-0.01558
19.6,1.866,5.005,-0.00331,0.139,-0.1824,-0.01556
19.8,1.875,4.923,-0.003806,0.1186,-0.1843,-0.01552
20.0,1.883,4.841,-0.004384,0.09794,-0.1867,-0.01548
20.2,1.89,4.758,-0.005038,0.077,-0.1894,-0.0154
20.4,1.898,4.676,-0.0057,0.05588,-0.1923,-0.01522
20.6,1.906,4.593,-0.006342,0.03475,-0.1953,-0.01498
20.8,1.914,4.51,-0.006999,0.01386,-0.1979,-0.01483
21.0,1.922,4.426,-0.007705,-0.006568,-0.2,-0.01483
21.2,1.93,4.342,-0.008429,-0.02638,-0.2015,-0.01486
21.4,1.938,4.258,-0.009123,-0.04547,-0.2025,-0.01476
21.6,1.946,4.173,-0.009799,-0.06387,-0.2032,-0.01451
21.8,1.954,4.088,-0.01051,-0.08168,-0.2036,-0.01426
22.0,1.962,4.002,-0.01125,-0.09899,-0.2041,-0.01407
22.2,1.97,3.916,-0.01196,-0.116,-0.205,-0.01389
22.4,1.978,3.83,-0.01262,-0.1327,-0.2066,-0.01371
22.6,1.985,3.744,-0.01324,-0.1493,-0.2087,-0.01356
22.8,1.993,3.658,-0.01389,-0.1658,-0.2109,-0.01346
23.0,2.0,3.572,-0.01454,-0.1818,-0.2129,-0.01333
23.2,2.007,3.485,-0.01515,-0.1971,-0.2145,-0.01306
23.4,2.015,3.398,-0.01569,-0.2115,-0.2154,-0.01269
23.6,2.022,3.311,-0.0162,-0.2249,-0.2156,-0.01237
23.8,2.03,3.223,-0.0167,-0.2373,-0.2153,-0.01221
24.0,2.038,3.135,-0.01715,-0.2486,-0.2147,-0.0121
24.2,2.046,3.046,-0.01752,-0.259,-0.2143,-0.0119
24.4,2.053,2.958,-0.01784,-0.2686,-0.2142,-0.01161
24.6,2.06,2.869,-0.01814,-0.2778,-0.2145,-0.01131
24.8,2.067,2.78,-0.01844,-0.2866,-0.215,-0.01101
25.0,2.074,2.691,-0.01867,-0.2949,-0.2157,-0.01067
25.2,2.081,2.602,-0.01881,-0.3026,-0.2166,-0.01031
25.4,2.088,2.513,-0.01889,-0.3096,-0.2174,-0.01002
25.6,2.094,2.424,-0.01894,-0.3158,-0.2177,-0.009836
25.8,2.101,2.334,-0.01896,-0.3211,-0.2174,-0.00964
26.0,2.108,2.244,-0.0189,-0.325,-0.2164,-0.009308
26.2,2.115,2.154,-0.01877,-0.3277,-0.2151,-0.008848
26.4,2.123,2.064,-0.0186,-0.3293,-0.2135,-0.008411
26.6,2.13,1.973,-0.01841,-0.33,-0.2119,-0.00808
26.8,2.136,1.883,-0.01816,-0.3301,-0.2106,-0.007794
27.0,2.143,1.792,-0.01782,-0.3296,-0.2099,-0.007476
27.2,2.149,1.702,-0.01742,-0.3285,-0.2097,-0.007117
27.4,2.155,1.612,-0.01702,-0.327,-0.2097,-0.006764
27.6,2.161,1.521,-0.0166,-0.3251,-0.2096,-0.006386
27.8,2.167,1.431,-0.01613,-0.3225,-0.209,-0.005923
28.0,2.173,1.341,-0.01559,-0.3189,-0.2081,-0.005413
28.2,2.179,1.25,-0.01501,-0.3143,-0.2066,-0.00497
28.4,2.185,1.159,-0.01443,-0.3087,-0.2046,-0.004652
28.6,2.192,1.069,-0.01382,-0.3022,-0.2023,-0.004358
28.8,2.198,0.9778,-0.01316,-0.2947,-0.2,-0.00395
29.0,2.204,0.887,-0.01246,-0.2864,-0.198,-0.003429
29.2,2.209,0.7963,-0.01177,-0.2775,-0.1962,-0.002891
29.4,2.215,0.7058,-0.0111,-0.2685,-0.1948,-0.002406
29.6,2.22,0.6156,-0.01041,-0.2594,-0.1937,-0.001944
29.8,2.225,0.5255,-0.009679,-0.25,-0.193,-0.001468
30.0,2.23,0.4356,-0.008934,-0.2401,-0.1923,-0.001013
30.2,2.235,0.3458,-0.008224,-0.2298,-0.1912,-0.000594
30.4,2.24,0.2562,-0.007543,-0.2191,-0.1896,-0.0001479
30.6,2.246,0.1667,-0.006856,-0.2077,-0.1874,0.0004075
30.8,2.251,0.07713,-0.006159,-0.1954,-0.1849,0.001048
31.0,2.256,-0.01234,-0.005486,-0.1824,-0.1822,0.001642
31.2,2.261,-0.1016,-0.004857,-0.169,-0.1796,0.002127
31.4,2.266,-0.1906,-0.004251,-0.1555,-0.1772,0.002567
31.6,2.27,-0.2793,-0.003644,-0.1418,-0.1754,0.003068
31.8,2.275,-0.3677,-0.003061,-0.1281,-0.1742,0.003652
32.0,2.279,-0.4557,-0.002545,-0.1146,-0.1732,0.004255
32.2,2.283,-0.5433,-0.002096,-0.1013,-0.1722,0.004856
32.4,2.287,-0.6305,-0.001677,-0.08825,-0.1711,0.005476
32.6,2.291,-0.7173,-0.001266,-0.07507,-0.1697,0.006107
32.8,2.295,-0.804,-0.0008959,-0.06159,-0.1681,0.006693
33.0,2.299,-0.8904,-0.0005967,-0.04783,-0.166,0.007208
33.2,2.303,-0.9765,-0.0003598,-0.03389,-0.1636,0.007736
33.4,2.307,-1.062,-0.0001563,-0.0198,-0.1611,0.008375
33.6,2.311,-1.148,1.046e-05,-0.005611,-0.1589,0.009108
33.8,2.314,-1.233,0.0001068,0.008416,-0.1571,0.009833
34.0,2.318,-1.317,0.0001249,0.02196,-0.1556,0.01047
34.2,2.321,-1.401,9.561e-05,0.03482,-0.1546,0.01107
34.4,2.323,-1.485,4.174e-05,0.04708,-0.154,0.01169
34.6,2.326,-1.568,-5.878e-05,0.05886,-0.1536,0.01233
34.8,2.329,-1.65,-0.0002427,0.07022,-0.153,0.01298
35.0,2.332,-1.732,-0.0005046,0.08119,-0.152,0.01366
35.2,2.335,-1.813,-0.0008071,0.09188,-0.1506,0.0144
35.4,2.337,-1.894,-0.001134,0.1024,-0.149,0.01518
35.6,2.34,-1.975,-0.00151,0.1129,-0.1473,0.0159
35.8,2.343,-2.055,-0.001955,0.1232,-0.1456,0.01654
36.0,2.345,-2.135,-0.002451,0.133,-0.1441,0.01715
36.2,2.348,-2.214,-0.00297,0.1421,-0.1431,0.01785
