Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,2.779,0.0,-0.02,0.0,-0.207,10.0
0.2,2.779,5.068e-06,-0.01993,-1.132e-05,-0.2067,9.999
0.4,2.779,2.873e-05,-0.01982,-6.173e-05,-0.2057,9.994
0.6,2.78,4.599e-05,-0.01978,-8.703e-05,-0.2042,9.987
0.8,2.78,7.245e-05,-0.01979,-0.0001178,-0.2026,9.977
1.0,2.781,0.0001465,-0.01976,-0.0002335,-0.2016,9.964
1.2,2.78,0.0002167,-0.01963,-0.000294,-0.2016,9.949
1.4,2.78,0.0002075,-0.01951,-9.827e-05,-0.2024,9.932
1.6,2.78,3.87e-05,-0.01943,0.0005505,-0.2035,9.911
1.8,2.779,-0.0002573,-0.01934,0.001556,-0.2049,9.888
2.0,2.778,-0.0005287,-0.01915,0.002522,-0.2064,9.863
2.2,2.778,-0.000676,-0.0189,0.00318,-0.2075,9.836
2.4,2.778,-0.000678,-0.01873,0.003465,-0.2079,9.806
2.6,2.778,-0.0006172,-0.01864,0.003584,-0.2072,9.774
2.8,2.778,-0.0005746,-0.0185,0.003746,-0.206,9.74
3.0,2.778,-0.0005595,-0.01826,0.003999,-0.2047,9.703
3.2,2.778,-0.0006003,-0.01798,0.004426,-0.2035,9.664
3.4,2.779,-0.0007174,-0.01777,0.005088,-0.2029,9.623
3.6,2.778,-0.0009225,-0.0176,0.006008,-0.2029,9.579
3.8,2.778,-0.00117,-0.01738,0.007063,-0.2039,9.533
4.0,2.777,-0.001359,-0.01711,0.008002,-0.2056,9.485
4.2,2.776,-0.001487,-0.01687,0.008802,-0.2073,9.435
4.4,2.775,-0.001615,-0.0167,0.009608,-0.2086,9.382
4.6,2.775,-0.001801,-0.01651,0.01056,-0.2092,9.327
4.8,2.775,-0.002011,-0.01621,0.01155,-0.2092,9.27
5.0,2.775,-0.002123,-0.01589,0.01228,-0.2087,9.21
5.2,2.775,-0.002113,-0.01564,0.01271,-0.2077,9.148
5.4,2.775,-0.002066,-0.01546,0.01305,-0.2064,9.084
5.6,2.775,-0.002101,-0.01526,0.01361,-0.2055,9.018
5.8,2.775,-0.002255,-0.01498,0.01449,-0.2053,8.95
6.0,2.775,-0.002469,-0.0147,0.01557,-0.2059,8.879
6.2,2.774,-0.002718,-0.01448,0.01676,-0.2069,8.806
6.4,2.773,-0.003007,-0.01429,0.01806,-0.2084,8.731
6.6,2.773,-0.003304,-0.01405,0.01937,-0.2101,8.653
6.8,2.772,-0.003514,-0.01378,0.02044,-0.2116,8.574
7.0,2.771,-0.00355,-0.01357,0.02104,-0.2123,8.493
7.2,2.771,-0.003479,-0.01344,0.02135,-0.2121,8.41
7.4,2.771,-0.003453,-0.01328,0.02176,-0.2111,8.325
7.6,2.772,-0.003545,-0.01305,0.02245,-0.21,8.239
7.8,2.772,-0.003698,-0.01279,0.02331,-0.209,8.15
8.0,2.772,-0.003804,-0.01261,0.02406,-0.2084,8.059
8.2,2.772,-0.003882,-0.01249,0.02476,-0.2085,7.967
8.4,2.771,-0.004022,-0.01235,0.02562,-0.2094,7.873
8.6,2.771,-0.004238,-0.01217,0.02666,-0.2108,7.778
8.8,2.77,-0.00445,-0.01201,0.02769,-0.2124,7.681
9.0,2.769,-0.004572,-0.01192,0.02848,-0.2138,7.582
9.2,2.769,-0.004632,-0.01183,0.02908,-0.2146,7.481
9.4,2.769,-0.004692,-0.01169,0.02962,-0.215,7.38
9.6,2.769,-0.00472,-0.01155,0.03005,-0.2148,7.276
9.8,2.769,-0.004647,-0.01147,0.03019,-0.214,7.171
10.0,2.77,-0.00448,-0.01146,0.03009,-0.2129,7.065
10.2,2.77,-0.004369,-0.01144,0.03012,-0.2119,6.957
10.4,2.77,-0.00444,-0.01135,0.03062,-0.2114,6.848
10.6,2.77,-0.004639,-0.01126,0.03145,-0.2117,6.738
10.8,2.77,-0.004819,-0.01123,0.03223,-0.2127,6.626
11.0,2.77,-0.004889,-0.01123,0.03272,-0.2141,6.512
